team.id,jerseyNumber,id,fullName,link,position.code,position.name,position.type
23,23,8475171,Oliver Ekman-Larsson,/api/v1/people/8475171,D,Defenseman,Defenseman
23,9,8476468,J.T. Miller,/api/v1/people/8476468,C,Center,Forward
23,44,8477335,Kyle Burroughs,/api/v1/people/8477335,D,Defenseman,Defenseman
23,30,8477484,Spencer Martin,/api/v1/people/8477484,G,Goalie,Goalie
23,53,8477500,Bo Horvat,/api/v1/people/8477500,C,Center,Forward
23,20,8477508,Curtis Lazar,/api/v1/people/8477508,C,Center,Forward
23,81,8478057,Dakota Joshua,/api/v1/people/8478057,C,Center,Forward
23,24,8478408,Travis Dermott,/api/v1/people/8478408,D,Defenseman,Defenseman
23,6,8478444,Brock Boeser,/api/v1/people/8478444,R,Right Wing,Forward
23,74,8478451,Ethan Bear,/api/v1/people/8478451,D,Defenseman,Defenseman
23,8,8478856,Conor Garland,/api/v1/people/8478856,R,Right Wing,Forward
23,29,8478967,Lane Pederson,/api/v1/people/8478967,C,Center,Forward
23,7,8479367,William Lockwood,/api/v1/people/8479367,R,Right Wing,Forward
23,61,8479388,Riley Stillman,/api/v1/people/8479388,D,Defenseman,Defenseman
23,40,8480012,Elias Pettersson,/api/v1/people/8480012,C,Center,Forward
23,18,8480021,Jack Studnicka,/api/v1/people/8480021,C,Center,Forward
23,15,8480326,Sheldon Dries,/api/v1/people/8480326,C,Center,Forward
23,60,8480420,Collin Delia,/api/v1/people/8480420,G,Goalie,Goalie
23,43,8480800,Quinn Hughes,/api/v1/people/8480800,D,Defenseman,Defenseman
23,65,8481624,Ilya Mikheyev,/api/v1/people/8481624,R,Right Wing,Forward
23,96,8483808,Andrei Kuzmenko,/api/v1/people/8483808,L,Left Wing,Forward
24,38,8474683,Derek Grant,/api/v1/people/8474683,C,Center,Forward
24,54,8477993,Justin Kirkland,/api/v1/people/8477993,C,Center,Forward
24,21,8480806,Isac Lundestrom,/api/v1/people/8480806,C,Center,Forward
24,6,8482142,Jamie Drysdale,/api/v1/people/8482142,D,Defenseman,Defenseman
24,22,8474031,Kevin Shattenkirk,/api/v1/people/8474031,D,Defenseman,Defenseman
24,14,8474641,Adam Henrique,/api/v1/people/8474641,C,Center,Forward
24,33,8475164,Jakob Silfverberg,/api/v1/people/8475164,R,Right Wing,Forward
24,29,8475179,Dmitry Kulikov,/api/v1/people/8475179,D,Defenseman,Defenseman
24,4,8475764,Cam Fowler,/api/v1/people/8475764,D,Defenseman,Defenseman
24,39,8475842,Sam Carrick,/api/v1/people/8475842,C,Center,Forward
24,3,8475906,John Klingberg,/api/v1/people/8475906,D,Defenseman,Defenseman
24,36,8476434,John Gibson,/api/v1/people/8476434,G,Goalie,Goalie
24,16,8476458,Ryan Strome,/api/v1/people/8476458,C,Center,Forward
24,28,8476470,Nathan Beaulieu,/api/v1/people/8476470,D,Defenseman,Defenseman
24,41,8476932,Anthony Stolarz,/api/v1/people/8476932,G,Goalie,Goalie
24,7,8477126,Jayson Megna,/api/v1/people/8477126,C,Center,Forward
24,77,8478366,Frank Vatrano,/api/v1/people/8478366,R,Right Wing,Forward
24,45,8478841,Colton White,/api/v1/people/8478841,D,Defenseman,Defenseman
24,19,8478873,Troy Terry,/api/v1/people/8478873,R,Right Wing,Forward
24,49,8479368,Max Jones,/api/v1/people/8479368,L,Left Wing,Forward
24,5,8480001,Urho Vaakanainen,/api/v1/people/8480001,D,Defenseman,Defenseman
24,44,8480031,Max Comtois,/api/v1/people/8480031,L,Left Wing,Forward
24,13,8481122,Simon Benoit,/api/v1/people/8481122,D,Defenseman,Defenseman
24,20,8481517,Brett Leason,/api/v1/people/8481517,R,Right Wing,Forward
24,11,8481533,Trevor Zegras,/api/v1/people/8481533,C,Center,Forward
24,37,8482745,Mason McTavish,/api/v1/people/8482745,C,Center,Forward
25,20,8470600,Ryan Suter,/api/v1/people/8470600,D,Defenseman,Defenseman
25,16,8470794,Joe Pavelski,/api/v1/people/8470794,C,Center,Forward
25,14,8473994,Jamie Benn,/api/v1/people/8473994,L,Left Wing,Forward
25,91,8475794,Tyler Seguin,/api/v1/people/8475794,C,Center,Forward
25,41,8475809,Scott Wedgewood,/api/v1/people/8475809,G,Goalie,Goalie
25,2,8475825,Jani Hakanpää,/api/v1/people/8475825,D,Defenseman,Defenseman
25,6,8476525,Colin Miller,/api/v1/people/8476525,D,Defenseman,Defenseman
25,11,8476822,Luke Glendening,/api/v1/people/8476822,C,Center,Forward
25,12,8476889,Radek Faksa,/api/v1/people/8476889,C,Center,Forward
25,23,8476902,Esa Lindell,/api/v1/people/8476902,D,Defenseman,Defenseman
25,44,8477810,Joel Hanley,/api/v1/people/8477810,D,Defenseman,Defenseman
25,42,8478028,Fredrik Olofsson,/api/v1/people/8478028,L,Left Wing,Forward
25,24,8478449,Roope Hintz,/api/v1/people/8478449,C,Center,Forward
25,34,8478495,Denis Gurianov,/api/v1/people/8478495,R,Right Wing,Forward
25,27,8478975,Mason Marchment,/api/v1/people/8478975,L,Left Wing,Forward
25,29,8479979,Jake Oettinger,/api/v1/people/8479979,G,Goalie,Goalie
25,21,8480027,Jason Robertson,/api/v1/people/8480027,L,Left Wing,Forward
25,4,8480036,Miro Heiskanen,/api/v1/people/8480036,D,Defenseman,Defenseman
25,10,8480848,Ty Dellandrea,/api/v1/people/8480848,C,Center,Forward
25,5,8480878,Nils Lundkvist,/api/v1/people/8480878,D,Defenseman,Defenseman
25,25,8481641,Joel Kiviranta,/api/v1/people/8481641,L,Left Wing,Forward
25,53,8482740,Wyatt Johnston,/api/v1/people/8482740,C,Center,Forward
26,12,8479675,Trevor Moore,/api/v1/people/8479675,L,Left Wing,Forward
26,34,8481560,Arthur Kaliyev,/api/v1/people/8481560,R,Right Wing,Forward
26,53,8481606,Jordan Spence,/api/v1/people/8481606,D,Defenseman,Defenseman
26,2,8471303,Alexander Edler,/api/v1/people/8471303,D,Defenseman,Defenseman
26,11,8471685,Anze Kopitar,/api/v1/people/8471685,C,Center,Forward
26,32,8471734,Jonathan Quick,/api/v1/people/8471734,G,Goalie,Goalie
26,8,8474563,Drew Doughty,/api/v1/people/8474563,D,Defenseman,Defenseman
26,24,8476479,Phillip Danault,/api/v1/people/8476479,C,Center,Forward
26,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie
26,22,8477942,Kevin Fiala,/api/v1/people/8477942,L,Left Wing,Forward
26,9,8477960,Adrian Kempe,/api/v1/people/8477960,R,Right Wing,Forward
26,48,8477962,Brendan Lemieux,/api/v1/people/8477962,L,Left Wing,Forward
26,33,8478042,Viktor Arvidsson,/api/v1/people/8478042,R,Right Wing,Forward
26,3,8478911,Matt Roy,/api/v1/people/8478911,D,Defenseman,Defenseman
26,91,8479336,Carl Grundstrom,/api/v1/people/8479336,R,Right Wing,Forward
26,28,8479994,Jaret Anderson-Dolan,/api/v1/people/8479994,C,Center,Forward
26,44,8479998,Mikey Anderson,/api/v1/people/8479998,D,Defenseman,Defenseman
26,13,8480014,Gabriel Vilardi,/api/v1/people/8480014,R,Right Wing,Forward
26,19,8480113,Alex Iafallo,/api/v1/people/8480113,L,Left Wing,Forward
26,26,8480336,Sean Walker,/api/v1/people/8480336,D,Defenseman,Defenseman
26,50,8480434,Sean Durzi,/api/v1/people/8480434,D,Defenseman,Defenseman
26,89,8480845,Rasmus Kupari,/api/v1/people/8480845,C,Center,Forward
26,46,8481481,Blake Lizotte,/api/v1/people/8481481,C,Center,Forward
26,55,8482124,Quinton Byfield,/api/v1/people/8482124,C,Center,Forward
28,77,8478906,Markus Nutivaara,/api/v1/people/8478906,D,Defenseman,Defenseman
28,11,8479316,Luke Kunin,/api/v1/people/8479316,C,Center,Forward
28,51,8480160,Radim Simek,/api/v1/people/8480160,D,Defenseman,Defenseman
28,44,8471709,Marc-Edouard Vlasic,/api/v1/people/8471709,D,Defenseman,Defenseman
28,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie
28,13,8474009,Nick Bonino,/api/v1/people/8474009,C,Center,Forward
28,39,8474053,Logan Couture,/api/v1/people/8474053,C,Center,Forward
28,65,8474578,Erik Karlsson,/api/v1/people/8474578,D,Defenseman,Defenseman
28,83,8476442,Matt Nieto,/api/v1/people/8476442,L,Left Wing,Forward
28,4,8476449,Scott Harrington,/api/v1/people/8476449,D,Defenseman,Defenseman
28,48,8476881,Tomas Hertl,/api/v1/people/8476881,C,Center,Forward
28,5,8476988,Matt Benning,/api/v1/people/8476988,D,Defenseman,Defenseman
28,24,8477034,Jaycob Megna,/api/v1/people/8477034,D,Defenseman,Defenseman
28,36,8478039,Kaapo Kahkonen,/api/v1/people/8478039,G,Goalie,Goalie
28,23,8478067,Oskar Lindblom,/api/v1/people/8478067,L,Left Wing,Forward
28,62,8478099,Kevin Labanc,/api/v1/people/8478099,R,Right Wing,Forward
28,28,8478414,Timo Meier,/api/v1/people/8478414,R,Right Wing,Forward
28,10,8478431,Evgeny Svechnikov,/api/v1/people/8478431,L,Left Wing,Forward
28,16,8478904,Steven Lorentz,/api/v1/people/8478904,C,Center,Forward
28,73,8479393,Noah Gregor,/api/v1/people/8479393,C,Center,Forward
28,21,8479591,Michael Eyssimont,/api/v1/people/8479591,C,Center,Forward
28,42,8479981,Jonah Gadjovich,/api/v1/people/8479981,L,Left Wing,Forward
28,38,8479983,Mario Ferraro,/api/v1/people/8479983,D,Defenseman,Defenseman
28,7,8481477,Nico Sturm,/api/v1/people/8481477,C,Center,Forward
28,94,8482222,Alexander Barabanov,/api/v1/people/8482222,L,Left Wing,Forward
28,59,8482824,Nick Cicek,/api/v1/people/8482824,D,Defenseman,Defenseman
29,93,8474161,Jakub Voracek,/api/v1/people/8474161,R,Right Wing,Forward
29,38,8476432,Boone Jenner,/api/v1/people/8476432,C,Center,Forward
29,8,8478460,Zach Werenski,/api/v1/people/8478460,D,Defenseman,Defenseman
29,22,8479402,Jake Bean,/api/v1/people/8479402,D,Defenseman,Defenseman
29,17,8479941,Justin Danforth,/api/v1/people/8479941,R,Right Wing,Forward
29,40,8480193,Daniil Tarasov,/api/v1/people/8480193,G,Goalie,Goalie
29,72,8480292,Carson Meyer,/api/v1/people/8480292,R,Right Wing,Forward
29,50,8480762,Eric Robinson,/api/v1/people/8480762,L,Left Wing,Forward
29,59,8482475,Yegor Chinakhov,/api/v1/people/8482475,R,Right Wing,Forward
29,14,8474679,Gustav Nyquist,/api/v1/people/8474679,L,Left Wing,Forward
29,44,8475790,Erik Gudbranson,/api/v1/people/8475790,D,Defenseman,Defenseman
29,13,8476346,Johnny Gaudreau,/api/v1/people/8476346,L,Left Wing,Forward
29,7,8476374,Sean Kuraly,/api/v1/people/8476374,C,Center,Forward
29,70,8476914,Joonas Korpisalo,/api/v1/people/8476914,G,Goalie,Goalie
29,90,8478007,Elvis Merzlikins,/api/v1/people/8478007,G,Goalie,Goalie
29,96,8478458,Jack Roslovic,/api/v1/people/8478458,C,Center,Forward
29,4,8478882,Vladislav Gavrikov,/api/v1/people/8478882,D,Defenseman,Defenseman
29,29,8479339,Patrik Laine,/api/v1/people/8479339,L,Left Wing,Forward
29,2,8479369,Andrew Peeke,/api/v1/people/8479369,D,Defenseman,Defenseman
29,24,8479671,Mathieu Olivier,/api/v1/people/8479671,R,Right Wing,Forward
29,15,8479945,Gavin Bayreuther,/api/v1/people/8479945,D,Defenseman,Defenseman
29,52,8480205,Emil Bemstrom,/api/v1/people/8480205,R,Right Wing,Forward
29,64,8480441,Trey Fix-Wolansky,/api/v1/people/8480441,R,Right Wing,Forward
29,19,8480853,Liam Foudy,/api/v1/people/8480853,C,Center,Forward
29,27,8480871,Adam Boqvist,/api/v1/people/8480871,D,Defenseman,Defenseman
29,86,8480893,Kirill Marchenko,/api/v1/people/8480893,R,Right Wing,Forward
29,75,8481072,Tim Berni,/api/v1/people/8481072,D,Defenseman,Defenseman
29,91,8482660,Kent Johnson,/api/v1/people/8482660,C,Center,Forward
29,34,8482705,Cole Sillinger,/api/v1/people/8482705,C,Center,Forward
29,73,8482982,Jet Greaves,/api/v1/people/8482982,G,Goalie,Goalie
29,77,8483565,Nick Blankenburg,/api/v1/people/8483565,D,Defenseman,Defenseman
29,47,8483620,Marcus Bjork,/api/v1/people/8483620,D,Defenseman,Defenseman
30,29,8470594,Marc-Andre Fleury,/api/v1/people/8470594,G,Goalie,Goalie
30,33,8471274,Alex Goligoski,/api/v1/people/8471274,D,Defenseman,Defenseman
30,75,8471817,Ryan Reaves,/api/v1/people/8471817,R,Right Wing,Forward
30,46,8474716,Jared Spurgeon,/api/v1/people/8474716,D,Defenseman,Defenseman
30,17,8475220,Marcus Foligno,/api/v1/people/8475220,L,Left Wing,Forward
30,36,8475692,Mats Zuccarello,/api/v1/people/8475692,R,Right Wing,Forward
30,4,8475750,Jon Merrill,/api/v1/people/8475750,D,Defenseman,Defenseman
30,25,8476463,Jonas Brodin,/api/v1/people/8476463,D,Defenseman,Defenseman
30,24,8476856,Matt Dumba,/api/v1/people/8476856,D,Defenseman,Defenseman
30,38,8477451,Ryan Hartman,/api/v1/people/8477451,R,Right Wing,Forward
30,89,8477919,Frederick Gaudreau,/api/v1/people/8477919,C,Center,Forward
30,5,8478136,Jake Middleton,/api/v1/people/8478136,D,Defenseman,Defenseman
30,18,8478413,Jordan Greenway,/api/v1/people/8478413,L,Left Wing,Forward
30,14,8478493,Joel Eriksson Ek,/api/v1/people/8478493,C,Center,Forward
30,97,8478864,Kirill Kaprizov,/api/v1/people/8478864,L,Left Wing,Forward
30,13,8479351,Sam Steel,/api/v1/people/8479351,C,Center,Forward
30,32,8479406,Filip Gustavsson,/api/v1/people/8479406,G,Goalie,Goalie
30,21,8479520,Brandon Duhaime,/api/v1/people/8479520,R,Right Wing,Forward
30,15,8479972,Mason Shaw,/api/v1/people/8479972,C,Center,Forward
30,2,8480884,Calen Addison,/api/v1/people/8480884,D,Defenseman,Defenseman
30,26,8480980,Connor Dewar,/api/v1/people/8480980,C,Center,Forward
30,12,8481557,Matt Boldy,/api/v1/people/8481557,L,Left Wing,Forward
52,22,8478891,Mason Appleton,/api/v1/people/8478891,C,Center,Forward
52,64,8479378,Logan Stanley,/api/v1/people/8479378,D,Defenseman,Defenseman
52,19,8481019,David Gustafsson,/api/v1/people/8481019,C,Center,Forward
52,26,8471218,Blake Wheeler,/api/v1/people/8471218,R,Right Wing,Forward
52,89,8474040,Sam Gagner,/api/v1/people/8474040,C,Center,Forward
52,5,8475455,Brenden Dillon,/api/v1/people/8475455,D,Defenseman,Defenseman
52,2,8476331,Dylan DeMelo,/api/v1/people/8476331,D,Defenseman,Defenseman
52,17,8476392,Adam Lowry,/api/v1/people/8476392,C,Center,Forward
52,55,8476460,Mark Scheifele,/api/v1/people/8476460,C,Center,Forward
52,37,8476945,Connor Hellebuyck,/api/v1/people/8476945,G,Goalie,Goalie
52,88,8477220,Nate Schmidt,/api/v1/people/8477220,D,Defenseman,Defenseman
52,8,8477357,Saku Maenalanen,/api/v1/people/8477357,R,Right Wing,Forward
52,44,8477504,Josh Morrissey,/api/v1/people/8477504,D,Defenseman,Defenseman
52,27,8477940,Nikolaj Ehlers,/api/v1/people/8477940,L,Left Wing,Forward
52,81,8478398,Kyle Connor,/api/v1/people/8478398,L,Left Wing,Forward
52,77,8478476,Kyle Capobianco,/api/v1/people/8478476,D,Defenseman,Defenseman
52,28,8478831,Kevin Stenlund,/api/v1/people/8478831,C,Center,Forward
52,80,8479400,Pierre-Luc Dubois,/api/v1/people/8479400,L,Left Wing,Forward
52,33,8479496,David Rittich,/api/v1/people/8479496,G,Goalie,Goalie
52,71,8479536,Axel Jonsson-Fjallby,/api/v1/people/8479536,L,Left Wing,Forward
52,54,8480049,Dylan Samberg,/api/v1/people/8480049,D,Defenseman,Defenseman
52,4,8480145,Neal Pionk,/api/v1/people/8480145,D,Defenseman,Defenseman
52,36,8480289,Morgan Barron,/api/v1/people/8480289,C,Center,Forward
52,20,8480901,Karson Kuhlman,/api/v1/people/8480901,C,Center,Forward
52,14,8481572,Ville Heinola,/api/v1/people/8481572,D,Defenseman,Defenseman
52,91,8482149,Cole Perfetti,/api/v1/people/8482149,C,Center,Forward
53,44,8475178,Zack Kassian,/api/v1/people/8475178,R,Right Wing,Forward
53,2,8475747,Patrik Nemeth,/api/v1/people/8475747,D,Defenseman,Defenseman
53,17,8475760,Nick Bjugstad,/api/v1/people/8475760,C,Center,Forward
53,72,8476329,Travis Boyd,/api/v1/people/8476329,C,Center,Forward
53,14,8476906,Shayne Gostisbehere,/api/v1/people/8476906,D,Defenseman,Defenseman
53,38,8477070,Liam O'Brien,/api/v1/people/8477070,C,Center,Forward
53,3,8477384,Josh Brown,/api/v1/people/8477384,D,Defenseman,Defenseman
53,12,8477941,Nick Ritchie,/api/v1/people/8477941,L,Left Wing,Forward
53,8,8477951,Nick Schmaltz,/api/v1/people/8477951,C,Center,Forward
53,36,8478432,Christian Fischer,/api/v1/people/8478432,R,Right Wing,Forward
53,67,8478474,Lawson Crouse,/api/v1/people/8478474,L,Left Wing,Forward
53,70,8478872,Karel Vejmelka,/api/v1/people/8478872,G,Goalie,Goalie
53,39,8478971,Connor Ingram,/api/v1/people/8478971,G,Goalie,Goalie
53,9,8479343,Clayton Keller,/api/v1/people/8479343,R,Right Wing,Forward
53,6,8479345,Jakob Chychrun,/api/v1/people/8479345,D,Defenseman,Defenseman
53,51,8479442,Troy Stecher,/api/v1/people/8479442,D,Defenseman,Defenseman
53,4,8479976,Juuso Valimaki,/api/v1/people/8479976,D,Defenseman,Defenseman
53,29,8480849,Barrett Hayton,/api/v1/people/8480849,C,Center,Forward
53,22,8480855,Jack McBain,/api/v1/people/8480855,C,Center,Forward
53,63,8481711,Matias Maccelli,/api/v1/people/8481711,L,Left Wing,Forward
53,90,8482655,J.J. Moser,/api/v1/people/8482655,D,Defenseman,Defenseman
53,11,8482699,Dylan Guenther,/api/v1/people/8482699,R,Right Wing,Forward
54,27,8477447,Shea Theodore,/api/v1/people/8477447,D,Defenseman,Defenseman
54,21,8479353,Brett Howden,/api/v1/people/8479353,C,Center,Forward
54,41,8479974,Nolan Patrick,/api/v1/people/8479974,C,Center,Forward
54,2,8480727,Zach Whitecloud,/api/v1/people/8480727,D,Defenseman,Defenseman
54,16,8481604,Pavel Dorofeyev,/api/v1/people/8481604,L,Left Wing,Forward
54,8,8473548,Phil Kessel,/api/v1/people/8473548,C,Center,Forward
54,23,8474166,Alec Martinez,/api/v1/people/8474166,D,Defenseman,Defenseman
54,7,8474565,Alex Pietrangelo,/api/v1/people/8474565,D,Defenseman,Defenseman
54,3,8475188,Brayden McNabb,/api/v1/people/8475188,D,Defenseman,Defenseman
54,19,8475191,Reilly Smith,/api/v1/people/8475191,R,Right Wing,Forward
54,61,8475913,Mark Stone,/api/v1/people/8475913,R,Right Wing,Forward
54,71,8476448,William Karlsson,/api/v1/people/8476448,C,Center,Forward
54,81,8476539,Jonathan Marchessault,/api/v1/people/8476539,C,Center,Forward
54,20,8476905,Chandler Stephenson,/api/v1/people/8476905,C,Center,Forward
54,17,8477018,Ben Hutton,/api/v1/people/8477018,D,Defenseman,Defenseman
54,28,8477478,William Carrier,/api/v1/people/8477478,L,Left Wing,Forward
54,22,8478020,Michael Amadio,/api/v1/people/8478020,C,Center,Forward
54,9,8478403,Jack Eichel,/api/v1/people/8478403,C,Center,Forward
54,55,8478434,Keegan Kolesar,/api/v1/people/8478434,R,Right Wing,Forward
54,10,8478462,Nicolas Roy,/api/v1/people/8478462,C,Center,Forward
54,33,8478499,Adin Hill,/api/v1/people/8478499,G,Goalie,Goalie
54,14,8479980,Nicolas Hague,/api/v1/people/8479980,D,Defenseman,Defenseman
54,36,8480313,Logan Thompson,/api/v1/people/8480313,G,Goalie,Goalie
54,43,8481032,Paul Cotter,/api/v1/people/8481032,C,Center,Forward
54,6,8481527,Kaedan Korczak,/api/v1/people/8481527,D,Defenseman,Defenseman
54,42,8482624,Daniil Miromanov,/api/v1/people/8482624,D,Defenseman,Defenseman
55,72,8475820,Joonas Donskoi,/api/v1/people/8475820,R,Right Wing,Forward
55,60,8476904,Chris Driedger,/api/v1/people/8476904,G,Goalie,Goalie
55,7,8474586,Jordan Eberle,/api/v1/people/8474586,R,Right Wing,Forward
55,4,8474602,Justin Schultz,/api/v1/people/8474602,D,Defenseman,Defenseman
55,30,8474889,Martin Jones,/api/v1/people/8474889,G,Goalie,Goalie
55,17,8475768,Jaden Schwartz,/api/v1/people/8475768,C,Center,Forward
55,31,8475831,Philipp Grubauer,/api/v1/people/8475831,G,Goalie,Goalie
55,6,8476457,Adam Larsson,/api/v1/people/8476457,D,Defenseman,Defenseman
55,24,8476467,Jamie Oleksiak,/api/v1/people/8476467,D,Defenseman,Defenseman
55,37,8476826,Yanni Gourde,/api/v1/people/8476826,C,Center,Forward
55,28,8477369,Carson Soucy,/api/v1/people/8477369,D,Defenseman,Defenseman
55,22,8477416,Oliver Bjorkstrand,/api/v1/people/8477416,R,Right Wing,Forward
55,95,8477444,Andre Burakovsky,/api/v1/people/8477444,L,Left Wing,Forward
55,21,8477505,Alex Wennberg,/api/v1/people/8477505,C,Center,Forward
55,19,8477955,Jared McCann,/api/v1/people/8477955,L,Left Wing,Forward
55,9,8477987,Ryan Donato,/api/v1/people/8477987,C,Center,Forward
55,29,8478407,Vince Dunn,/api/v1/people/8478407,D,Defenseman,Defenseman
55,91,8478466,Daniel Sprong,/api/v1/people/8478466,R,Right Wing,Forward
55,3,8478840,Will Borgen,/api/v1/people/8478840,D,Defenseman,Defenseman
55,13,8479293,Brandon Tanev,/api/v1/people/8479293,L,Left Wing,Forward
55,8,8479985,Cale Fleury,/api/v1/people/8479985,D,Defenseman,Defenseman
55,67,8479987,Morgan Geekie,/api/v1/people/8479987,C,Center,Forward
55,20,8480009,Eeli Tolvanen,/api/v1/people/8480009,R,Right Wing,Forward
55,10,8482665,Matty Beniers,/api/v1/people/8482665,C,Center,Forward
